ft_theta_pli_mean,ft_theta_pli_std,ft_theta_pli_min,ft_theta_clustering_coefficient,ft_theta_path_length,ft_theta_global_efficiency,ft_theta_modularity,delta_pli_mean,delta_pli_std,delta_clustering_coefficient,delta_path_length,delta_global_efficiency,delta_modularity,theta_pli_mean,theta_pli_std,theta_clustering_coefficient,theta_path_length,theta_global_efficiency,theta_modularity,alpha_pli_mean,alpha_pli_std,alpha_clustering_coefficient,alpha_path_length,alpha_global_efficiency,alpha_modularity,beta_pli_mean,beta_pli_std,beta_clustering_coefficient,beta_path_length,beta_global_efficiency,beta_modularity,gamma_pli_mean,gamma_pli_std,gamma_clustering_coefficient,gamma_path_length,gamma_global_efficiency,gamma_modularity,whole_brain_pli_mean,whole_brain_pli_max,whole_brain_clustering_coefficient,whole_brain_path_length,whole_brain_global_efficiency,whole_brain_modularity,delta_power_mean,theta_power_std,beta_power_mean
0.0402284151836575,0.0196320778887529,0.0066078578171283,0.0,2.095238095238096,0.4523809523809523,0.2244897959183673,0.0595661462500364,0.0360493388639402,0.2528571428571429,1.8496732026143792,0.5057017543859651,0.2329108193752829,0.0435188341936511,0.0276126811380726,0.279126984126984,1.8529411764705883,0.468421052631579,0.248076052512449,0.0712480233819143,0.0572148394786963,0.2368253968253967,1.8166666666666669,0.4192982456140349,0.1412403802625622,0.0443881178484116,0.036554801889025,0.3318650793650793,2.1210526315789475,0.5677192982456145,0.2292892711634224,0.0339394105523566,0.0358628155638574,0.3701190476190475,1.8596491228070176,0.5535087719298248,0.1613852421910366,0.052192311448195,0.1624621594349142,0.2715800865800866,2.031578947368421,0.5793859649122817,0.2356269805341783,5.651618756036068e-10,5.032160613407522e-10,6.956477193676157e-12
0.0476128474240514,0.0307721682554849,0.0009439796881611,0.2708333333333333,1.6666666666666667,0.3809523809523809,0.2040816326530612,0.0372662964987091,0.0312555527177262,0.2651190476190476,1.9947368421052631,0.5850877192982461,0.2768220914440923,0.0525159371525392,0.0441704985737246,0.4101312576312577,1.7843137254901962,0.5140350877192982,0.1758714350384789,0.0529887836025074,0.073329005336966,0.4534126984126984,1.8578947368421053,0.6061403508771933,0.2166138524219103,0.0448547967359889,0.0562279936540665,0.5169047619047619,1.8894736842105264,0.6008771929824565,0.2279311905839746,0.0394559524686525,0.0395866682119727,0.5047763347763348,1.91812865497076,0.5451754385964913,0.2935717519239474,0.034469478275618,0.1495719540379544,0.2666233766233766,1.912280701754386,0.5464912280701764,0.2166138524219103,4.852156940655686e-12,6.95371164037096e-13,3.991706422818776e-13
0.1011569563862783,0.0691851562618454,0.0010090817356205,0.0,1.6666666666666667,0.3809523809523809,0.1224489795918366,0.0351679547163863,0.0261187416998991,0.4130952380952381,1.9052631578947368,0.5982456140350882,0.2863286555002263,0.1015031720116018,0.0692844651127516,0.2282009657009656,1.8830409356725144,0.5500000000000003,0.2138976912630149,0.0669848672003892,0.0364852959602125,0.2436904761904761,1.9803921568627447,0.4907894736842106,0.2062019013128112,0.0503673982652017,0.036578280381054,0.2784126984126984,2.036842105263158,0.5776315789473686,0.2261204164780443,0.0438030560271646,0.0347786488227476,0.4220093795093794,1.91812865497076,0.5447368421052634,0.224309642372114,0.0271670844048045,0.1368119527359135,0.1688492063492063,1.8888888888888888,0.5008771929824561,0.2249886826618379,3.51922696893932e-12,6.220974944432175e-12,8.005076398031055e-13
0.2499709365859556,0.1205600620072425,0.0067380619120471,0.5,1.3,0.3035714285714285,1.1102230246251563e-16,0.0663155153598001,0.0470231372380463,0.3771245421245421,1.91812865497076,0.5460526315789472,0.1998641919420552,0.2130024207682384,0.1311358952142217,0.3127972027972028,1.6911764705882353,0.4771929824561404,0.1127206880941602,0.2220108309248431,0.1368712023878406,0.3373412698412698,1.7941176470588236,0.4649122807017546,0.1387505658669081,0.0463673914123546,0.0326519448128628,0.1685714285714285,2.0233918128654973,0.5324561403508773,0.2315527387958352,0.0436517794274103,0.0412169676648574,0.3788347763347763,2.152631578947368,0.5650000000000008,0.2410593028519692,0.059373067282966,0.2699456397903714,0.5256060606060606,1.7205882352941178,0.4736842105263157,0.1600271616115889,5.1877067451194095e-12,9.454117751015914e-12,8.354642242285826e-13
0.2029870214418243,0.092062833469532,0.0155919403665245,0.2083333333333333,2.2857142857142856,0.4386904761904762,0.3163265306122449,0.0429733475644124,0.0322407698003406,0.2980952380952381,1.9824561403508767,0.5377192982456145,0.2374377546401086,0.1897049678001847,0.1001173200390003,0.1545238095238095,2.0233918128654973,0.5333333333333337,0.2200090538705296,0.1390737349215948,0.0756373808675312,0.2286904761904761,1.869281045751634,0.5026315789473685,0.1727025803531009,0.0573120735173436,0.040314610375053,0.2852922077922078,1.908496732026144,0.498245614035088,0.1937528293345405,0.0532051622497211,0.0420896393560937,0.4286796536796536,1.8187134502923976,0.5596491228070181,0.1695337256677229,0.0480518212297776,0.2075127762768139,0.3359415584415584,1.8823529411764703,0.5021929824561404,0.2263467632412856,8.629356133254777e-12,6.788223276883779e-12,7.317833538740787e-13
0.0648079257092635,0.0382087148434025,0.0042641841085902,0.4375,1.3,0.3035714285714285,0.0306122448979591,0.0562075658858418,0.0432969641459389,0.1869552669552669,1.9789473684210528,0.5864035087719305,0.2039384336803983,0.064013301376223,0.0418112855154878,0.4290079365079365,1.8602941176470589,0.4583333333333336,0.2469443186962426,0.1575092641926746,0.0829700404179476,0.2319624819624819,1.5904761904761904,0.3964912280701755,0.0998189225894069,0.0405530932895207,0.0296682400902214,0.3174531024531024,1.894736842105263,0.5482456140350879,0.1957899502037121,0.0519567448290985,0.0404419115744227,0.3784920634920635,1.838235294117647,0.4605263157894739,0.1966953372566772,0.05118768406319,0.1770450180658181,0.2228174603174602,1.8823529411764703,0.5013157894736843,0.1772295156179266,6.044695243318934e-12,1.792939662463775e-12,5.042774383331112e-13
0.0554506689235376,0.0488829948661232,0.0014647960678363,0.0,1.6,0.3869047619047618,0.0714285714285714,0.0333007252025444,0.0250614446029165,0.4046608946608946,2.0105263157894737,0.5833333333333334,0.2267994567677682,0.055772067452574,0.0385623477314679,0.3003174603174602,1.8366013071895424,0.5070175438596494,0.2256677229515618,0.1789388023621763,0.0988547701261841,0.328116883116883,1.7908496732026145,0.513157894736842,0.1238116794929832,0.0389377059066402,0.0298618946451978,0.1711111111111111,1.91812865497076,0.5456140350877194,0.1697600724309642,0.0273649603648455,0.0248857470521559,0.2144805194805194,1.8830409356725144,0.5508771929824562,0.2157084653689452,0.0412106239688606,0.138048891637642,0.3221392496392495,1.843137254901961,0.5065789473684211,0.1831145314622001,4.230932081904055e-12,1.2038046479183029e-12,8.060449797749189e-13
0.0411607695062009,0.025636251726514,0.0054360209628592,0.1875,1.6,0.3869047619047619,0.1224489795918366,0.0334278455162678,0.0242690247700885,0.3079365079365079,2.057894736842105,0.5782456140350881,0.2804436396559529,0.0371605913321763,0.0265949554528438,0.2828174603174603,1.9298245614035088,0.5438596491228075,0.2417383431416931,0.2027288037156136,0.1019846303687946,0.075595238095238,1.8888888888888888,0.5,0.148257129923042,0.0494940029021807,0.0372330489896595,0.2869444444444444,1.8088235294117647,0.4635964912280703,0.1536894522408329,0.0285844245064665,0.0231791780374107,0.3099639249639249,1.8888888888888888,0.501315789473684,0.1736079674060661,0.0860690184495776,0.3558152403893102,0.2189285714285714,1.8083333333333331,0.4210526315789473,0.1333182435491172,6.763227290688269e-12,8.157504327873944e-13,7.434270313541825e-13
0.0479430078075955,0.0474617867522838,0.0036131636339962,0.2916666666666666,1.6666666666666667,0.3809523809523809,0.1224489795918366,0.0368583807750227,0.0301444670903777,0.3414862914862914,1.947368421052632,0.5421052631578954,0.2650520597555454,0.0531962535484898,0.0418943481928389,0.3514285714285714,1.619047619047619,0.3938596491228069,0.1002716161158895,0.1415064956424458,0.0710374314423916,0.2636904761904762,1.908496732026144,0.498245614035088,0.2453598913535536,0.0493894969838906,0.030886279927947,0.357979797979798,1.843137254901961,0.5061403508771931,0.232231779085559,0.0241689637981219,0.0172899601041515,0.3147619047619048,1.8830409356725144,0.5500000000000003,0.2532820280669987,0.0483430672315697,0.1823182839100289,0.4768650793650794,1.947368421052632,0.5421052631578953,0.2876867360796741,5.441567739290181e-12,1.3723421492633553e-12,6.108370565823395e-13
0.0370907290034271,0.0284768753078142,0.0003580612610266,0.2708333333333333,2.142857142857143,0.4494047619047618,0.3163265306122449,0.0507924461066405,0.042111885795019,0.4319841269841269,1.830065359477124,0.5078947368421051,0.1889995473064734,0.0602776431002965,0.0788545314395825,0.5251005856888209,1.8,0.6157894736842106,0.2193300135808057,0.1612690787546321,0.1090464000660424,0.2660606060606061,1.843137254901961,0.5061403508771928,0.1708918062471706,0.0655879143188526,0.0898629231141621,0.6363888888888888,1.7953216374269003,0.5631578947368421,0.2138976912630149,0.0541914582687309,0.0796362378525337,0.3610119047619047,1.8128654970760236,0.5605263157894739,0.1464463558171118,0.038822064111811,0.1291299111357052,0.2307936507936508,1.906432748538012,0.5464912280701757,0.2030330466274332,3.772901126453884e-12,6.567318162126281e-13,7.533299918091085e-13
0.0501413644459118,0.0417366484285155,0.0035480615865368,0.4791666666666666,1.3,0.3035714285714285,0.0306122448979591,0.0357530165376332,0.0301035106207693,0.2754365079365078,1.9947368421052631,0.5842105263157901,0.2322317790855591,0.0547734363087824,0.0428327353697689,0.4230952380952381,1.7279411764705883,0.4728070175438595,0.1412403802625622,0.1603475421407266,0.0880999686958422,0.3146572871572871,1.8235294117647056,0.4618421052631579,0.1532367587143503,0.0316111557497957,0.0244211652220829,0.2943650793650794,2.0526315789473686,0.5276315789473687,0.2354006337709371,0.0217481955596977,0.0196828237630132,0.5021600621600621,2.073684210526316,0.5766666666666667,0.1989588048890901,0.0383954743797745,0.1442986881937437,0.3154761904761904,1.8455882352941175,0.4600877192982456,0.1944318696242643,1.2379353022618651e-09,8.394698199500677e-10,8.92772371261395e-12
0.0899338284189037,0.0506588071857613,0.0090817356205852,0.2083333333333333,1.6,0.3511904761904762,0.4081632653061224,0.0322510403478505,0.0228972466512092,0.4050396825396826,2.1052631578947367,0.569298245614036,0.2711634223630602,0.0793845800660957,0.0496753869044293,0.3772023809523809,1.7777777777777777,0.5657894736842107,0.2125396106835672,0.187361465412824,0.1003743320979091,0.1323015873015873,1.869281045751634,0.5026315789473685,0.1600271616115889,0.0300017646081285,0.025205329869061,0.3241958041958042,1.8235294117647056,0.5096491228070176,0.1740606609325486,0.0183688853330226,0.0140658989629327,0.2493253968253968,2.0233918128654973,0.5326315789473687,0.1996378451788139,0.0506839998012674,0.236222779206406,0.3601984126984127,1.871345029239766,0.5521929824561408,0.2317790855590765,2.2451035020884795e-11,3.4824155380721257e-12,9.546474599622128e-13
0.0325254479253372,0.0300104316130544,0.0017903063051332,0.375,1.4,0.3214285714285714,0.2448979591836735,0.0305659252457174,0.0245213754820543,0.2438888888888888,1.9298245614035088,0.5429824561403517,0.2324581258488003,0.0378049302808468,0.0271479535159554,0.337012987012987,2.0157894736842104,0.5820175438596497,0.2107288365776369,0.1902764952484071,0.0929692897591083,0.2460786435786435,1.675,0.4324561403508772,0.1378451788139429,0.0473038329687047,0.031979691378716,0.2349567099567099,1.7573529411764706,0.4697368421052632,0.1432775011317338,0.0236073729781959,0.0178458942338276,0.2678571428571429,2.0058479532163744,0.5333333333333339,0.2295156179266636,0.0515056561686759,0.1464470557599036,0.2161507936507936,1.9150326797385624,0.4982456140350878,0.1670439112720688,5.156854597043733e-12,1.622541804363641e-12,7.738207826104062e-13
0.0638511581189228,0.0462162799106352,0.0027017349695647,0.1791666666666666,1.809523809523809,0.4821428571428571,0.2040816326530612,0.0625981884498688,0.0640347350468801,0.5865945165945166,2.210526315789474,0.5150877192982456,0.2550928021729289,0.0524592298427785,0.0405213073359297,0.4300396825396825,1.7973856209150327,0.5122807017543863,0.1720235400633771,0.0795687503319347,0.0652351608979221,0.562107892107892,1.9415204678362568,0.5434210526315789,0.1613852421910366,0.0234874481539286,0.0169688387721037,0.4109523809523809,1.95906432748538,0.539912280701755,0.2999094612947034,0.0365131686023104,0.0268336590898162,0.4665012765012765,1.7843137254901962,0.5140350877192986,0.1532367587143503,0.0233322311670912,0.0784805182122977,0.3004761904761904,2.0,0.5359649122807022,0.2424173834314169,4.021968444506376e-12,8.014268868833799e-13,2.4952955724617577e-13
0.0309490483475705,0.0225090898289934,0.0012043878779987,0.1875,2.0476190476190474,0.4583333333333333,0.2142857142857142,0.0667083548198643,0.041242665831015,0.3984307359307358,2.1052631578947367,0.5692982456140353,0.2668628338614758,0.0359726502872199,0.0283849227064343,0.2119444444444444,1.75,0.4701754385964916,0.1294703485740153,0.0568728060181703,0.0450551363983039,0.3997832722832722,1.675,0.4359649122807016,0.1763241285649615,0.0278955420516396,0.0201687544224447,0.3472258297258297,1.906432748538012,0.5464912280701758,0.1844726120416478,0.022072849191107,0.0154418872617664,0.3463961038961039,1.75,0.4701754385964914,0.1645540968764146,0.043174992590359,0.1444939943361218,0.3689285714285714,1.838235294117647,0.4600877192982455,0.2071072883657763,1.2509742506385979e-09,1.9476185527476197e-09,2.3669666384214695e-11
0.0496589117727752,0.0272502071554173,0.0034178574916181,0.0,1.8571428571428568,0.4761904761904761,0.2244897959183673,0.0413598447144846,0.0346421537488011,0.3993650793650793,1.8758169934640525,0.5021929824561409,0.2311000452693526,0.0399320540209936,0.0287859517274504,0.4301190476190476,2.2549019607843137,0.4735087719298244,0.1708918062471706,0.0638635666670664,0.057549561903569,0.3920483193277311,1.831578947368421,0.6105263157894736,0.2025803531009506,0.0221614222398873,0.0173786912196776,0.2697222222222222,2.173684210526316,0.5605263157894742,0.2532820280669986,0.0167896467185998,0.013344420583573,0.3304220779220778,1.894736842105263,0.5482456140350881,0.2172928927116342,0.0324626220020935,0.1282184824712737,0.2704761904761904,1.8596491228070176,0.5539473684210531,0.2243096423721141,5.623845153550592e-12,1.6316675227880125e-12,3.4859446864410345e-13
0.0605879179900207,0.0592247900482765,0.0010090817356205,0.375,1.7333333333333334,0.375,0.1938775510204082,0.0494885206244999,0.0330797533614868,0.2288888888888888,2.0842105263157893,0.5723684210526324,0.2378904481665912,0.0502077269277487,0.0388048352464552,0.4995085470085471,1.931578947368421,0.5938596491228079,0.2138976912630149,0.0495388890506922,0.0411760319389664,0.4105519480519481,2.068421052631579,0.5710526315789477,0.2551984877126654,0.0385729631196901,0.0243989372575519,0.4134523809523809,2.221052631578947,0.5564035087719302,0.3139429606156632,0.0234420480418845,0.0182037245622393,0.3841361416361416,1.830065359477124,0.5083333333333333,0.1792666364870982,0.0462426695951166,0.1952084893069887,0.3271428571428571,1.91812865497076,0.5460526315789477,0.221140787686736,5.480872014154517e-12,1.5969917917763409e-12,2.660493295714224e-13
0.0769203941463959,0.0486859522124589,0.0122066338986361,0.0,1.9047619047619049,0.4702380952380952,0.2244897959183673,0.0747059700290732,0.0535694286101081,0.329004329004329,1.8830409356725144,0.5504385964912282,0.1826618379357175,0.0601950662927296,0.0421789113387567,0.4641636141636141,1.9005847953216373,0.5482456140350881,0.2152557718424626,0.0491789432567128,0.0346985762465478,0.4357215007215007,1.8888888888888888,0.549561403508772,0.1912630149388863,0.0416339585985242,0.0293256366727219,0.297012987012987,2.142105263157895,0.5657894736842108,0.2358533272974196,0.0329711032569869,0.0316647513254678,0.4361002886002885,1.912280701754386,0.5460526315789473,0.2211407876867361,0.035231514873248,0.2791250284821457,0.3337337662337662,1.8888888888888888,0.549122807017544,0.2177455862381168,4.1845787490297615e-11,1.023888665775462e-11,5.118153267867023e-13
0.0511795095955767,0.0332323393718266,0.0015298981152957,0.2708333333333333,2.142857142857143,0.4494047619047618,0.3163265306122449,0.0360922324691322,0.0275945790319028,0.159047619047619,1.9631578947368424,0.5890350877192991,0.2102761430511543,0.0516557335201876,0.0354864345440841,0.3104761904761904,1.9411764705882355,0.4951754385964914,0.2016749660479855,0.0503636291992962,0.0423110775988211,0.2212265512265512,2.1894736842105265,0.5610526315789481,0.1677229515617926,0.0347583257809247,0.0227322593549712,0.2384126984126984,2.1052631578947367,0.521491228070176,0.184698958804889,0.0209794774361443,0.0146457663616056,0.2769444444444445,2.0789473684210527,0.5728070175438599,0.2440018107741059,0.0569128951737111,0.3157774812017838,0.3185714285714286,1.8526315789473684,0.6070175438596493,0.2136713444997736,2.2380213214512903e-10,1.1209818797251908e-10,1.8374299273985125e-12
0.0362839286295553,0.0215343940761194,0.0036131636339962,0.0,2.095238095238096,0.4523809523809523,0.2244897959183673,0.0701813777306454,0.0716572235085223,0.3998124098124098,2.1578947368421053,0.5643859649122809,0.1912630149388863,0.03968175378063,0.0275442852918871,0.3539898989898989,2.0210526315789474,0.5815789473684218,0.2403802625622453,0.0518546374072938,0.0409476684628891,0.3495923520923521,1.9415204678362568,0.5412280701754388,0.1740606609325486,0.0273034560621142,0.0184549262084478,0.2943073593073593,1.906432748538012,0.5469298245614035,0.2365323675871435,0.018908375721048,0.0153264239636169,0.5107359307359307,1.931578947368421,0.5938596491228079,0.2555454956994115,0.03982018129207,0.2765860486312294,0.2915079365079364,1.8830409356725144,0.5508771929824561,0.2492077863286555,3.0504034253287938e-12,4.186046157168957e-13,3.322556648113279e-13
0.0398715164591926,0.0276310732062645,0.0017252042576739,0.0,1.9047619047619049,0.4702380952380952,0.2244897959183673,0.0627504929766883,0.053712949722751,0.4464862914862914,1.75,0.4701754385964913,0.1722498868266184,0.0473363839924344,0.033076233018359,0.3848015873015872,1.9894736842105265,0.5850877192982459,0.2093707559981892,0.125347310857137,0.0942882827838353,0.3558943833943834,1.625,0.437719298245614,0.0780896333182435,0.0429822562656437,0.028385062758099,0.3529761904761904,1.7573529411764706,0.4697368421052632,0.1724762335898596,0.0292859847284302,0.0232081809633656,0.2657900432900432,1.9894736842105265,0.5872807017543868,0.2224988682661837,0.0404941588044523,0.180169916343869,0.2318253968253968,1.8830409356725144,0.5500000000000004,0.2179719330013581,6.488182499558872e-12,1.1393973580753362e-12,2.1812519331550632e-13
0.0572293498630531,0.0404103132223457,0.0009765307118908,0.1875,1.6,0.3869047619047619,0.1224489795918366,0.0916494631650902,0.0951643120271302,0.3624891774891774,1.7333333333333334,0.4263157894736842,0.1287913082842915,0.0634008281665721,0.0461102271265836,0.3432070707070707,1.830065359477124,0.5078947368421055,0.1808510638297872,0.1683465279193557,0.1026273115577008,0.3252056277056276,1.7279411764705883,0.4728070175438596,0.1052512449071978,0.0583185854353014,0.0441961072661576,0.234563492063492,2.065359477124183,0.4838596491228073,0.1760977818017202,0.0311578399140653,0.0243980065794119,0.2433730158730159,2.0105263157894737,0.580701754385966,0.2197827071072883,0.0135251216808663,0.0922170502262296,0.3878571428571428,1.9298245614035088,0.5438596491228074,0.2143503847894975,2.6474600357651e-12,2.387352047818459e-13,1.953661859399235e-13
0.0626990843862039,0.0334190995288041,0.0105139806646919,0.4583333333333333,1.6666666666666667,0.3809523809523809,0.2040816326530612,0.0499442349567157,0.0355173292662923,0.3538131313131313,2.0157894736842104,0.5833333333333339,0.191036668175645,0.0640811445625228,0.0496078274976243,0.3306471306471306,1.7712418300653594,0.5157894736842106,0.1527840651878678,0.0383046741556864,0.0341440859698194,0.3670887445887446,1.9532163742690056,0.5407894736842107,0.1876414667270257,0.050175175904019,0.0374611982333151,0.3674958374958375,2.0,0.5842105263157897,0.1736079674060661,0.0524958925747688,0.0437132852878877,0.3708802308802309,1.906432748538012,0.5464912280701756,0.1831145314622001,0.0355573677529,0.1299111357052179,0.3133730158730158,1.865497076023392,0.552631578947369,0.221140787686736,1.2282808613678151e-11,9.741306067669424e-12,7.281188184067569e-13
0.1075962464019493,0.0632896302602121,0.0034829595390775,0.1875,1.6,0.3869047619047619,0.1224489795918366,0.0391103976535851,0.0320329138559904,0.2930699855699855,2.0058479532163744,0.535263157894737,0.1885468537799909,0.1091247372361439,0.0805547954200596,0.4735456210456211,1.6911764705882353,0.4771929824561404,0.1631960162969669,0.0695856939963919,0.0486267994605822,0.3141208791208791,1.9415204678362568,0.542982456140351,0.1810774105930285,0.0650694964356629,0.0462076202105935,0.3291849816849816,1.91812865497076,0.5460526315789476,0.2333635129017655,0.0457427543990995,0.0454503361462542,0.3037265512265512,1.9649122807017545,0.5394736842105264,0.2598460842009959,0.0505246711061694,0.2109631847921617,0.428116883116883,1.7777777777777777,0.5149122807017545,0.1607062019013128,1.7374347215791815e-09,5.518595837830436e-10,2.696810625986036e-11
0.1051363190372337,0.0591562364484733,0.0051105107255623,0.1666666666666666,1.8571428571428568,0.4761904761904762,0.2040816326530612,0.0873648918363745,0.0713802616200636,0.4662454212454213,1.7279411764705883,0.4728070175438595,0.111815301041195,0.1141967006967632,0.077398814387766,0.4254118104118104,1.8235294117647056,0.5087719298245613,0.1817564508827523,0.0907448873477597,0.0539576203374296,0.2966269841269841,2.0233918128654973,0.5328947368421058,0.1858306926210955,0.0861459416582862,0.0658796017885465,0.3277985902985902,1.8596491228070176,0.5535087719298246,0.1559529198732458,0.0473322722841738,0.0455165971726614,0.3337301587301587,2.017543859649123,0.5333333333333334,0.2220461747397012,0.0428398883671207,0.1495068519904951,0.2765476190476191,1.7333333333333334,0.4263157894736843,0.1043458578542326,1.3696671949513527e-11,1.724840858830014e-11,1.0774041293085788e-12
0.1226173813166424,0.0533969528162297,0.0153966342241463,0.0,2.095238095238096,0.4523809523809523,0.2244897959183673,0.0656379401026899,0.0479260582020552,0.2689105339105339,1.75,0.4701754385964911,0.1674966047985514,0.1234429046477722,0.0829528514834503,0.4673232323232323,1.7647058823529411,0.5166666666666667,0.1509732910819375,0.0948961708003611,0.0604872967099982,0.4219247419247419,1.935672514619883,0.5434210526315791,0.2098234495246718,0.1098324650204985,0.0758883675887238,0.3697868797868797,1.7516339869281046,0.5184210526315789,0.1412403802625622,0.0294955105285429,0.0213830321762527,0.3408405483405484,1.936842105263158,0.5929824561403513,0.2505658669081032,0.0294131050421535,0.1272419517593828,0.4007503607503607,1.7712418300653594,0.5157894736842106,0.206880941602535,1.0667114581990212e-11,1.310021605665304e-11,7.736089716684982e-13
0.0471548080187121,0.0416061745078208,0.0065427557696689,0.0,2.0,0.4613095238095237,0.2142857142857142,0.0443608777811851,0.0367027906247795,0.4654040404040404,1.7647058823529411,0.468421052631579,0.1792666364870982,0.0419495322075247,0.0316815505696673,0.2229725829725829,1.9707602339181287,0.5377192982456143,0.2007695789950203,0.0833023527537309,0.0561287387113607,0.2877991452991453,1.8823529411764703,0.5026315789473682,0.1487098234495246,0.0265852776859305,0.0196543177989837,0.3096825396825396,2.0842105263157893,0.5729824561403514,0.2537347215934812,0.0184689369006971,0.0157081684711446,0.286125541125541,2.0157894736842104,0.5824561403508777,0.2351742870076957,0.0373997556960008,0.1467725659972006,0.3884199134199134,1.8104575163398693,0.5105263157894736,0.1468990493435943,5.829290708789558e-12,8.364250758426472e-13,4.123125047893701e-13
0.0380009951312968,0.033452147916115,0.000748673545783,0.2083333333333333,1.4,0.3214285714285714,0.2857142857142857,0.0483848695988857,0.0331625870421487,0.2291269841269841,2.026315789473684,0.5780701754385974,0.2444545043005885,0.0428585623754709,0.0305526194305665,0.2639285714285714,1.875,0.4657894736842105,0.19895880488909,0.0536380908653261,0.0386818841480545,0.3297924297924298,1.9649122807017545,0.5390350877192983,0.2030330466274332,0.0289709250829622,0.0236550703360959,0.3658838383838384,1.9281045751633987,0.4969298245614038,0.1831145314622,0.0145076486339705,0.0121070746553852,0.2326190476190476,2.1,0.570350877192983,0.2931190583974649,0.0335659303853527,0.1235962371016568,0.4026839826839826,2.0292397660818717,0.5328070175438598,0.2286102308736985,9.837426116406038e-12,5.993364386131733e-13,3.384036184513869e-13
0.0379696066441289,0.0387283930594739,9.76530711890889e-05,0.0,1.6,0.3511904761904762,0.4081632653061224,0.0411523747685022,0.035392361110239,0.2430952380952381,2.036842105263158,0.5798245614035089,0.2548664554096876,0.042935999547712,0.0335252111469029,0.2936435786435786,1.976608187134503,0.5385964912280706,0.2095971027614305,0.0717112758459411,0.0489219591407042,0.4227128427128427,1.9019607843137252,0.5000000000000004,0.1928474422815753,0.039192974461152,0.0300520284100826,0.2595454545454545,2.0526315789473686,0.5769298245614044,0.2428700769578995,0.0205751594571859,0.0217627385062539,0.3942582417582417,1.926315789473684,0.596052631578948,0.2537347215934812,0.0654189916378133,0.189284202988184,0.4539553093964859,1.8421052631578947,0.6087719298245617,0.1908103214124037,5.99144462755738e-12,6.051617272010138e-13,3.096623656113505e-13
0.0339274670188377,0.0334012216830654,0.0028319390644835,0.1875,2.0,0.4613095238095236,0.2142857142857142,0.040069967568901,0.0303209954106336,0.1954761904761905,2.0,0.5828947368421059,0.2351742870076958,0.0455066738164704,0.0349463539286041,0.2791666666666666,2.0526315789473686,0.5754385964912284,0.2849705749207786,0.1126214024694234,0.0692006075765865,0.3555952380952381,2.0292397660818717,0.5315789473684215,0.2238569488456315,0.0436091204542067,0.0345266986563124,0.2409065934065934,1.9421052631578948,0.5921052631578951,0.2191036668175645,0.0224785377394855,0.0238510950975863,0.2401984126984127,1.9789473684210528,0.5872807017543861,0.2105024898143956,0.0404657194889832,0.1665635884248559,0.2497619047619047,1.9239766081871343,0.5456140350877194,0.2016749660479855,5.075279527254225e-12,9.335427914867192e-13,3.85366640745164e-13
0.0486986565727492,0.0335321387305812,0.0014647960678363,0.0,1.9333333333333331,0.3839285714285713,0.3775510204081632,0.0574393651522445,0.0421815421953931,0.2963492063492063,1.8562091503267972,0.5043859649122812,0.2152557718424626,0.0446288241028338,0.0315494470252715,0.3695238095238095,2.094736842105263,0.5716666666666674,0.2451335445903123,0.0860034024385856,0.0535439518869602,0.2610642135642135,2.0473684210526315,0.5785087719298252,0.2254413761883204,0.0374854162847632,0.0327246514171259,0.219069264069264,2.0894736842105264,0.5719298245614042,0.2082390221819827,0.0405008403303757,0.0429123687228186,0.3412301587301587,2.0526315789473686,0.528508771929825,0.2197827071072883,0.0459620455063311,0.1484652192311448,0.343553391053391,1.8235294117647056,0.5092105263157896,0.1618379357175192,9.907691324405319e-12,6.621841633215269e-13,4.77929701950998e-13
0.0358944788813608,0.0267873070088752,0.004068877966212,0.0,1.9333333333333331,0.3839285714285713,0.3775510204081632,0.0394658890969489,0.0310177278229063,0.2666233766233766,2.0473684210526315,0.5771929824561411,0.2243096423721141,0.0364629714972956,0.0260739228830611,0.3110714285714285,1.935672514619883,0.5421052631578956,0.2562245359891353,0.0864176570458404,0.0626012445357684,0.3303030303030304,1.675,0.4324561403508773,0.1133997283838841,0.0322376772960035,0.0251787188495845,0.2634920634920634,1.9415204678362568,0.5412280701754391,0.2514712539610683,0.0197158124307219,0.0172394411289606,0.358531746031746,2.0105263157894737,0.5802631578947377,0.2618147448015123,0.0653580012986145,0.250480127600013,0.3733150183150183,1.9019607843137252,0.4991228070175441,0.1337709370755998,3.779402581569775e-10,1.177455196038215e-09,1.4709855095316743e-11
0.1002466902584086,0.0556104671357466,0.0056313271052374,0.3583333333333333,1.5333333333333334,0.3928571428571428,0.0714285714285714,0.0361830326932203,0.0274168670289417,0.2953968253968254,1.9157894736842105,0.5964912280701761,0.2745586238116794,0.1029023520684462,0.092811078828674,0.3252075702075702,1.830065359477124,0.5083333333333332,0.1713444997736532,0.1537451666012791,0.1435784720236129,0.4493253968253968,1.7777777777777777,0.5657894736842104,0.1301493888637392,0.0657607773869751,0.1065049553548144,0.4163492063492063,1.9415204678362568,0.544736842105263,0.1865097329108193,0.0476795403110164,0.036684142592918,0.3591452991452991,1.9210526315789476,0.5956140350877193,0.1953372566772295,0.0678839607400389,0.4328960645812311,0.3576770451770452,1.830065359477124,0.5078947368421051,0.2197827071072883,1.6539000472777958e-11,3.2664828702430786e-12,5.110350969325609e-13
