delta_pli_std,theta_pli_mean,theta_pli_std,theta_modularity,beta_path_length,alpha_pli_mean,whole_brain_clustering_coefficient,theta_power_std,gamma_pli_std,delta_pli_mean,ft_theta_pli_mean,alpha_pli_std,beta_clustering_coefficient,ft_theta_pli_std,gamma_clustering_coefficient
0.029534409061923513,0.06711524261648555,0.046310062655990324,0.16908103214124037,1.9150326797385622,0.09026039105771982,0.3354365079365079,9.808428987102876e-13,0.023085624384807425,0.03992708570684548,0.09101382488479261,0.05616292480445475,0.25542568542568544,0.06024421521285055,0.43556471306471306
0.028679800598053955,0.03730175998245671,0.02888897892777497,0.20258035310095068,1.9239766081871346,0.07183325652433874,0.31297619047619046,1.3401497120519857e-12,0.020139772092724904,0.040146548135254645,0.04046324756913605,0.04899511139309175,0.2810389610389611,0.028037440189737167,0.37527472527472533
0.05066315574008535,0.04509396109981343,0.03190874154579803,0.24241738343141692,1.935672514619883,0.1087020878911905,0.4012662337662337,4.188116072829724e-13,0.019113775405220863,0.0632534919539009,0.055615749115309684,0.06612928112751094,0.36333028083028085,0.0332934867607753,0.27214285714285713
0.030285076827361375,0.06421014940919892,0.04319272042618352,0.11249434133091897,2.036842105263158,0.19328695097987147,0.30115079365079367,7.621932135556346e-13,0.07005366657348057,0.03874514090310246,0.05306863150846095,0.13339916964532372,0.4535461760461761,0.03991674817468229,0.49717553688141913
0.031892729352322416,0.05603658735067217,0.04239211908890931,0.2100497962879131,1.7083333333333333,0.2389447300749188,0.35493284493284494,3.148670387322904e-13,0.04300094633475411,0.038481820253246965,0.054485763577264514,0.15899254896490295,0.3337265512265512,0.05141603641864844,0.43896520146520146
0.025574159912600068,0.04826665798639367,0.036203887752228346,0.1686283386147578,1.6285714285714286,0.20820165873164073,0.2774314574314575,5.310273275240232e-13,0.042562853982437115,0.038460062463701324,0.04145024111008291,0.12542490503053683,0.2870634920634921,0.03908043112584203,0.3048015873015873
0.026373237992318325,0.0461916158842143,0.03388804237556797,0.20235400633770934,1.9824561403508771,0.20758987080670002,0.5119444444444444,3.498741346084562e-13,0.055996795381557184,0.032920563509617105,0.04439959636730576,0.1671290703093469,0.2119047619047619,0.029573651130890014,0.3828571428571428
0.03181951355372145,0.03803724179757033,0.02682186736249476,0.2535083748302399,1.8888888888888888,0.07028691157600066,0.36519841269841274,8.152289939266072e-10,0.015084633298617046,0.046913392005125926,0.03300092537910317,0.051789135356395,0.3976007326007326,0.023828354742263875,0.34544011544011544
0.0430872034649916,0.08520795821133838,0.059255441805237015,0.14282480760525124,1.8235294117647058,0.07994342974718134,0.18734126984126984,1.6665588060236423e-12,0.017937608226006242,0.07587746424098722,0.09065692616032774,0.06220264386168617,0.413502331002331,0.04173281443994838,0.2752380952380953
0.03292870219288614,0.043731957738491936,0.031054312843665926,0.2365323675871435,1.973856209150327,0.0934063618406062,0.3083333333333333,6.009200890805533e-13,0.02683921149085986,0.048521069935017876,0.03705585290657391,0.06744325644790465,0.2723015873015873,0.02925041447912499,0.48757936507936506
0.05461176560831383,0.07329822391335261,0.0469469623057413,0.2664101403349932,1.75,0.11867794873727727,0.31567821067821067,1.0682006444752114e-12,0.027631499988607665,0.09214920703992982,0.0820274172622729,0.08358006060389189,0.3051556776556777,0.03364811673913074,0.3127922077922078
0.035332438240466175,0.07933318371283829,0.055508587085798276,0.2030330466274332,2.0210526315789474,0.08070752219894156,0.22706349206349205,3.1577646289207177e-12,0.017119363815083447,0.04788855214759662,0.07839216543360288,0.05580988483701817,0.33976190476190476,0.05210940636587151,0.275
0.03929620435769295,0.03751762466613785,0.02898101379801667,0.2317790855590765,1.908496732026144,0.061627996621546374,0.2714285714285714,1.9246886271411333e-09,0.015863646528975706,0.05254608967978359,0.030830469618269497,0.044119249379120186,0.4001262626262626,0.020364824799658822,0.21984848484848482
0.028889747692113985,0.04945734017019047,0.03288440113871243,0.22793119058397465,2.2526315789473683,0.22865620807984938,0.303531746031746,1.4017785976125961e-12,0.016248055622893904,0.04051214752809239,0.04700949094849033,0.1188724671959684,0.421547619047619,0.03289173672206238,0.303961038961039
0.026762335839930505,0.04196854885823001,0.03523247456234864,0.2055228610230874,2.0842105263157893,0.167974418321772,0.2623809523809523,1.275880355018229e-12,0.022565738543561843,0.034163327331381416,0.029185480383358057,0.10226921573875267,0.4073015873015873,0.017970574966642328,0.2758297258297258
0.04237656623402669,0.045068262923184714,0.032076743060024206,0.2546401086464464,1.8562091503267975,0.212132794471123,0.1823015873015873,1.044025515211697e-12,0.017356384482678778,0.05486372256933796,0.052959353071654114,0.13127528796227037,0.3401082251082251,0.033676778154565004,0.30859307359307364
0.029638896104686095,0.0763701839475483,0.05203331478849516,0.2664101403349932,1.7426470588235294,0.10916208525284436,0.28197802197802196,2.3241405572377246e-10,0.016803112483536106,0.03938776663999767,0.07233767501987938,0.07914155166030774,0.31423076923076926,0.05489358138540858,0.28170634920634924
0.05988031955626489,0.14562831185251301,0.12070452033334679,0.21006616257088848,1.9473684210526316,0.1281801065275082,0.2015079365079365,1.7954759382893664e-11,0.023435194834083718,0.08926861276102924,0.14577045948095063,0.09745154017605231,0.39924603174603174,0.0775480992675709,0.284484126984127
0.059949369601297785,0.14563139563370847,0.12073183062690603,0.21978270710728837,1.912280701754386,0.12822088096775908,0.2015079365079365,1.787963540849599e-11,0.02359579484007283,0.08923674702200964,0.14590531372211654,0.09751771059550085,0.36698412698412697,0.0775614618081519,0.24488095238095237
0.0456420027435962,0.16166208953587377,0.10894927860702755,0.3033046627433228,1.9415204678362572,0.13644703862778587,0.19575396825396826,2.018298428085586e-11,0.0234408622871967,0.07145891975144723,0.11762544932038113,0.09070139947705898,0.2461904761904762,0.0905488761041451,0.37428571428571433
0.06293930474017857,0.07637686547347178,0.05013163789675355,0.1514259846084201,1.976608187134503,0.08072362638962889,0.23503968253968255,1.7027929825529566e-12,0.01359867832955906,0.06541916295899085,0.0923333038824071,0.055274140730210454,0.32835858585858585,0.04773664541875258,0.38381673881673883
0.07867635881334199,0.06494117687369688,0.0418062927279627,0.17587143503847893,1.934640522875817,0.07293690754995297,0.28805555555555556,1.2910557804707086e-12,0.014879096187398206,0.13782874392452274,0.05555994736034448,0.05430076398180558,0.27884920634920635,0.03429185045786791,0.13595238095238096
0.04015161779722384,0.08525164511160717,0.05333971259179339,0.1894522408329561,2.026315789473684,0.11713605813955481,0.22107142857142859,9.433913667270812e-13,0.011955654750386072,0.04599802295361136,0.1035564318497817,0.0755816662994816,0.20325036075036076,0.0566399011983655,0.37977272727272726
0.05051673236539799,0.0865576264478781,0.06451973871006925,0.15097329108193752,1.8771929824561404,0.05452861834609961,0.2552777777777778,1.6358587045580008e-12,0.014045351826088747,0.07378460473634527,0.09361209410035945,0.03859449148052469,0.3973840048840048,0.06516580503529379,0.3498015873015873
0.08838268651160702,0.06638592836376284,0.04673158768893268,0.17247623358985967,1.8529411764705883,0.08392784637287369,0.34336996336996334,3.6301839333629402e-12,0.017626180630264915,0.13510405191716962,0.06257701804721758,0.05682643324967005,0.32896825396825397,0.04461830953790098,0.29674603174603176
0.06617028130433589,0.0863282273911725,0.05495670619524821,0.1324128564961521,1.9842105263157894,0.04797267084576127,0.2673809523809524,2.4486939879376404e-12,0.028554629858470997,0.08941029537484217,0.06431268513394746,0.03724373441707336,0.3287301587301587,0.045102928020684115,0.2261904761904762
0.03540613534770655,0.03969237569363662,0.03307705531333785,0.22249886826618379,1.9298245614035088,0.26065129458847797,0.23809523809523808,2.2527561483707007e-09,0.015911988756728612,0.049513362195241044,0.032546373583449195,0.13529717038248565,0.26590548340548337,0.022257029137427307,0.328452380952381
0.05105040010409332,0.054961718282882106,0.0366243041126315,0.22046174739701221,1.976608187134503,0.25620071303874087,0.33651875901875905,4.4996032516015565e-13,0.019811838918690008,0.06579041595068691,0.06729691648802355,0.1372192263117471,0.36,0.030235506398137477,0.29643578643578644
0.046736906388337524,0.04242751829281873,0.03263488263049387,0.22612041647804437,1.8888888888888888,0.28288518568645826,0.28825396825396826,3.64086558980771e-13,0.024163158371571302,0.053660876581936925,0.04458560221718973,0.15301622539757181,0.2158008658008658,0.03096427862383444,0.398015873015873
0.028381189474216865,0.057325093926835574,0.03507651386724306,0.2084653689452241,1.6583333333333334,0.23237918858863899,0.3977705627705628,1.5594073704083196e-12,0.016284697733203686,0.03671053059881891,0.05188051914232702,0.13781365143599394,0.2893650793650794,0.02812122652694441,0.17357142857142857
0.03452273730978216,0.055194029799605616,0.0367096783844184,0.3051154368492531,1.931578947368421,0.13480543910474405,0.3277838827838828,8.024787460907773e-12,0.02444112346202914,0.04908728642673708,0.041136356238403705,0.1099156993317642,0.4903571428571428,0.028322099926958513,0.3464285714285714
0.042247891816047885,0.048716718719751105,0.040711674782533486,0.17949298325033952,1.8596491228070176,0.08110019033782823,0.2533730158730159,3.854026796527657e-12,0.02600352445591087,0.0561525717878564,0.06374536729180133,0.06098181702281984,0.6648484848484849,0.03973867076624405,0.42747252747252745
0.04190706758685885,0.05997406197372276,0.04053962125892669,0.18809416025350836,1.8014705882352942,0.12948009162256574,0.30488095238095236,1.2407757615576076e-09,0.01734891704785786,0.05298295868247162,0.07570205582965585,0.08030857663587049,0.3192857142857143,0.04300272386021273,0.31203463203463205
0.03598664903819668,0.08745500677575259,0.05927140837347791,0.1856043458578542,1.8455882352941178,0.08676869413858854,0.2594047619047619,4.2008354548899344e-13,0.015699027891262103,0.04853597487746253,0.10667900505470897,0.052461866689426775,0.2843253968253968,0.06107752993910707,0.3586183261183261
0.04553218029388215,0.047327646612380696,0.039074158127448716,0.19262109551833406,1.8888888888888888,0.0613286985244107,0.4121933621933622,1.2737987471647035e-09,0.013513509877482947,0.06388018482128632,0.06044260091979892,0.0436009824164678,0.3785714285714285,0.04684932894131781,0.26869047619047615
0.04385322236448585,0.059125508181442826,0.042920239517523745,0.17541874151199638,1.9473684210526316,0.16654628498592597,0.3101984126984127,6.739548461204059e-10,0.038280369877201056,0.05652108364071209,0.06552869837756396,0.0899956738180728,0.29167388167388175,0.03690135096595617,0.43665750915750917
0.02818233117413614,0.057779266368453604,0.04152728913170295,0.21050248981439562,1.9824561403508771,0.04413147872447956,0.2538492063492063,2.70767409964999e-13,0.044585838310224446,0.03592193921867264,0.05613540295842305,0.03990937714411157,0.357063492063492,0.034658640944166444,0.45489593739593737
0.03233524931945991,0.06339329003476107,0.04904345458218338,0.18401991851516525,1.8431372549019607,0.05073967918396296,0.3751984126984127,2.0413366097382938e-13,0.01443548402645989,0.0494868074127247,0.03699888861504695,0.04069972885140511,0.27384920634920634,0.029322415486981713,0.24500000000000002
0.039100445522388914,0.05225655688976681,0.03704159974791437,0.17722951561792666,1.8602941176470589,0.06646011043363104,0.3987301587301587,3.8377087454840234e-13,0.03787131532817181,0.0517941610316276,0.05146200598008808,0.0483488382857404,0.30095238095238097,0.047672096673845345,0.4719246031746033
0.0347248239130789,0.05435164356971658,0.042874294853405125,0.21253961068356722,1.6666666666666667,0.05938831486776575,0.2413095238095238,2.1029322336587474e-13,0.023477656185804434,0.05819917457456669,0.05430673294675118,0.046793248936891345,0.26811327561327564,0.03857239432048296,0.4956617647058824
0.0631384494098472,0.04558068456516115,0.03878793159128823,0.20122227252150296,1.9411764705882353,0.06333658272500038,0.37071428571428566,6.13263647538468e-11,0.04240818742212439,0.10511102468909489,0.053487144670699885,0.04252177956513111,0.2507936507936508,0.04470253725451974,0.298968253968254
0.03866181720221754,0.07191394879895288,0.047443701972958066,0.2329108193752829,1.9298245614035088,0.15334718750588916,0.28774891774891775,1.654685260139188e-12,0.022242856001634066,0.05105679468356121,0.06624598343617907,0.11295468087984124,0.321504329004329,0.042705463987567555,0.298517316017316
0.028529260745731602,0.07185244449622151,0.04909106104104159,0.14744801512287337,1.725,0.21917512279445397,0.5711377511377511,2.410386340020814e-10,0.03141872146771579,0.040949016530780424,0.05839886164419871,0.11684602173517272,0.3571031746031746,0.04128165157039745,0.38929292929292925
